id,activity_id,code_id,amount,type,percentage,cached_amount,sum_of_children,created_at,updated_at,cached_amount_in_usd
3718,1842,1586,,CodingSpendDistrict,0,0,0,,2011-01-31 22:58:49.020235,0
3719,1842,1597,,CodingSpendDistrict,55,2321,0,,2011-01-31 22:58:49.035852,2321
3720,1842,1589,,CodingSpendDistrict,0,0,0,,2011-01-31 22:58:49.112049,0
3721,1842,1580,,CodingSpendDistrict,0,0,0,,2011-01-31 22:58:49.124558,0
3722,1842,1593,,CodingSpendDistrict,30,1266,0,,2011-01-31 22:58:49.137115,1266
3723,1842,1594,,CodingSpendDistrict,15,633,0,,2011-01-31 22:58:49.150647,633
3725,1845,1235,,CodingBudget,100,1569,0,,2011-01-31 22:58:49.179742,1569
3756,1846,1712,,CodingBudgetCostCategorization,100,16486,0,,2011-01-31 22:58:49.303076,16486
3761,1850,1484,,CodingBudget,100,7390,0,,2011-01-31 22:58:49.314786,7390
3773,1850,1711,,CodingBudgetCostCategorization,100,7390,0,,2011-01-31 22:58:49.359455,7390
3775,1853,1484,,CodingBudget,100,128538,0,,2011-01-31 22:58:49.431961,128538
3776,1853,1586,,CodingBudgetDistrict,19,24422.22,0,,2011-01-31 22:58:49.464239,24422.22
3777,1853,1597,,CodingBudgetDistrict,16,20566.08,0,,2011-01-31 22:58:49.4931,20566.08
3778,1853,1589,,CodingBudgetDistrict,19,24422.22,0,,2011-01-31 22:58:49.509522,24422.22
3779,1853,1580,,CodingBudgetDistrict,8,10283.04,0,,2011-01-31 22:58:49.52555,10283.04
3780,1853,1593,,CodingBudgetDistrict,26,33419.88,0,,2011-01-31 22:58:49.538161,33419.88
3781,1853,1594,,CodingBudgetDistrict,12,15424.56,0,,2011-01-31 22:58:49.550018,15424.56
3795,1856,1484,,CodingBudget,100,1639,0,,2011-01-31 22:58:49.608689,1639
3803,1856,1714,,CodingBudgetCostCategorization,100,1639,0,,2011-01-31 22:58:49.631731,1639
3805,1856,1597,,CodingBudgetDistrict,60,983.4,0,,2011-01-31 22:58:49.6428,983.4
3806,1856,1580,,CodingBudgetDistrict,40,655.6,0,,2011-01-31 22:58:49.654084,655.6
3816,1857,1597,,CodingBudgetDistrict,55,347.05,0,,2011-01-31 22:58:50.220123,347.05
3817,1857,1580,,CodingBudgetDistrict,45,283.95,0,,2011-01-31 22:58:50.232239,283.95
3820,1857,1206,,CodingSpend,80,1563.2,0,,2011-01-31 22:58:50.273565,1563.2
3821,1857,1181,,CodingSpend,20,390.8,0,,2011-01-31 22:58:50.28551,390.8
3825,1857,1708,,CodingSpendCostCategorization,100,1954,0,,2011-01-31 22:58:50.350267,1954
3836,1858,1206,,CodingBudget,100,14761,0,,2011-01-31 22:58:50.386134,14761
3837,1858,1708,,CodingBudgetCostCategorization,100,14761,0,,2011-01-31 22:58:50.397899,14761
4028,1729,1362,,CodingBudget,30,33827.7,0,,2011-01-31 22:58:50.434867,33827.7
4029,1729,1275,,CodingBudget,35,39465.65,0,,2011-01-31 22:58:50.451078,39465.65
4030,1729,1356,,CodingBudget,35,39465.65,0,,2011-01-31 22:58:50.479549,39465.65
4034,1860,1206,,CodingBudget,50,77975,0,,2011-01-31 22:58:50.57431,77975
4035,1860,1181,,CodingBudget,30,46785,0,,2011-01-31 22:58:50.586391,46785
4036,1860,1174,,CodingBudget,20,31190,0,,2011-01-31 22:58:50.641676,31190
4037,1860,1586,,CodingBudgetDistrict,10,15595,0,,2011-01-31 22:58:50.653816,15595
4038,1860,1597,,CodingBudgetDistrict,25,38987.5,0,,2011-01-31 22:58:50.697331,38987.5
4039,1860,1589,,CodingBudgetDistrict,10,15595,0,,2011-01-31 22:58:50.716905,15595
4040,1860,1580,,CodingBudgetDistrict,25,38987.5,0,,2011-01-31 22:58:50.729299,38987.5
4041,1860,1593,,CodingBudgetDistrict,15,23392.5,0,,2011-01-31 22:58:50.751499,23392.5
4042,1860,1594,,CodingBudgetDistrict,15,23392.5,0,,2011-01-31 22:58:50.763634,23392.5
4282,1866,1683,,CodingBudget,25,31288.5,0,,2011-01-31 22:58:51.271293,31288.5
4283,1866,1673,,CodingBudget,5,6257.7,0,,2011-01-31 22:58:51.292856,6257.7
4284,1866,1688,,CodingBudget,34,42552.36,0,,2011-01-31 22:58:51.304597,42552.36
4285,1866,1689,,CodingBudget,36,45055.44,0,,2011-01-31 22:58:51.328789,45055.44
4286,1866,1716,,CodingBudgetCostCategorization,18,22527.72,0,,2011-01-31 22:58:51.342933,22527.72
4287,1866,1699,,CodingBudgetCostCategorization,75,93865.5,0,,2011-01-31 22:58:51.356926,93865.5
4288,1866,1715,,CodingBudgetCostCategorization,7,8760.78,0,,2011-01-31 22:58:51.384487,8760.78
4301,1340,1697,,CodingSpendCostCategorization,24,73564.8,0,,2011-01-31 22:58:51.543917,73564.8
4302,1340,1699,,CodingSpendCostCategorization,76,232955.2,0,,2011-01-31 22:58:51.556068,232955.2
4306,1729,1716,,CodingSpendCostCategorization,20,22985.6,0,,2011-01-31 22:58:52.045461,22985.6
4307,1729,1701,,CodingSpendCostCategorization,40,45971.2,0,,2011-01-31 22:58:52.062843,45971.2
4308,1729,1702,,CodingSpendCostCategorization,40,45971.2,0,,2011-01-31 22:58:52.07753,45971.2
4516,1211,1576,,CodingBudgetDistrict,60,151394.4,0,,2011-01-31 22:58:52.181795,151394.4
4517,1211,1600,,CodingBudgetDistrict,40,100929.6,0,,2011-01-31 22:58:52.192891,100929.6
4744,1213,1585,,CodingBudgetDistrict,45,112825.35,0,,2011-01-31 22:58:52.27366,112825.35
4745,1213,1577,,CodingBudgetDistrict,55,137897.65,0,,2011-01-31 22:58:52.361986,137897.65
4760,1212,1585,,CodingBudgetDistrict,44,83426.64,0,,2011-01-31 22:58:52.388876,83426.64
4761,1212,1596,,CodingBudgetDistrict,56,106179.36,0,,2011-01-31 22:58:52.398836,106179.36
4772,1247,1574,,CodingBudgetDistrict,10,65457.4,0,,2011-01-31 22:58:52.408829,65457.4
4773,1247,1585,,CodingBudgetDistrict,8,52365.92,0,,2011-01-31 22:58:52.431241,52365.92
4774,1247,1596,,CodingBudgetDistrict,8,52365.92,0,,2011-01-31 22:58:52.441171,52365.92
4775,1247,1597,,CodingBudgetDistrict,4,26182.96,0,,2011-01-31 22:58:52.451136,26182.96
4776,1247,1598,,CodingBudgetDistrict,21,137460.54,0,,2011-01-31 22:58:52.468739,137460.54
4777,1247,1577,,CodingBudgetDistrict,13,85094.62,0,,2011-01-31 22:58:52.49219,85094.62
4778,1247,1578,,CodingBudgetDistrict,10,65457.4,0,,2011-01-31 22:58:52.502156,65457.4
4779,1247,1593,,CodingBudgetDistrict,16,104731.84,0,,2011-01-31 22:58:52.511669,104731.84
4780,1247,1603,,CodingBudgetDistrict,10,65457.4,0,,2011-01-31 22:58:52.52209,65457.4
4856,1335,1265,,CodingBudget,32,111058.56,111058.56,,2011-01-31 22:58:52.55365,111058.56
4857,1335,1267,,CodingBudget,32,111058.56,0,,2011-01-31 22:58:52.567332,111058.56
4858,1335,1268,,CodingBudget,60,208234.8,208234.8,,2011-01-31 22:58:52.580634,208234.8
4859,1335,1269,,CodingBudget,60,208234.8,208234.8,,2011-01-31 22:58:52.593645,208234.8
4860,1335,1252,,CodingBudget,32,111058.56,111058.56,,2011-01-31 22:58:52.605482,111058.56
4861,1335,1242,,CodingBudget,4,13882.32,13882.32,,2011-01-31 22:58:52.618201,13882.32
4862,1335,1166,,CodingBudget,40,138823.2,138823.2,,2011-01-31 22:58:52.636732,138823.2
4863,1335,1167,,CodingBudget,4,13882.32,0,,2011-01-31 22:58:52.695283,13882.32
4864,1335,1249,,CodingBudget,4,13882.32,0,,2011-01-31 22:58:52.708072,13882.32
4865,1335,1358,,CodingBudget,60,208234.8,0,,2011-01-31 22:58:52.720989,208234.8
4869,1444,1597,,CodingBudgetDistrict,7,31824.94,0,,2011-01-31 22:58:52.815597,31824.94
4870,1444,1576,,CodingBudgetDistrict,21,95474.82,0,,2011-01-31 22:58:52.824837,95474.82
4871,1444,1598,,CodingBudgetDistrict,10,45464.2,0,,2011-01-31 22:58:52.834482,45464.2
4872,1444,1590,,CodingBudgetDistrict,11,50010.62,0,,2011-01-31 22:58:52.843391,50010.62
4873,1444,1579,,CodingBudgetDistrict,20,90928.4,0,,2011-01-31 22:58:52.852125,90928.4
4874,1444,1591,,CodingBudgetDistrict,22,100021.24,0,,2011-01-31 22:58:52.86083,100021.24
4875,1444,1602,,CodingBudgetDistrict,9,40917.78,0,,2011-01-31 22:58:52.870126,40917.78
4876,1214,1596,,CodingBudgetDistrict,36,74381.76,0,,2011-01-31 22:58:52.889557,74381.76
4877,1214,1577,,CodingBudgetDistrict,64,132234.24,0,,2011-01-31 22:58:52.898791,132234.24
4878,1215,1592,,CodingBudgetDistrict,21,55107.15,0,,2011-01-31 22:58:52.90776,55107.15
4879,1215,1582,,CodingBudgetDistrict,38,99717.7,0,,2011-01-31 22:58:52.917576,99717.7
4880,1215,1583,,CodingBudgetDistrict,41,107590.15,0,,2011-01-31 22:58:52.942987,107590.15
4881,1216,1587,,CodingBudgetDistrict,31,65534.93,0,,2011-01-31 22:58:52.967718,65534.93
4882,1216,1599,,CodingBudgetDistrict,24,50736.72,0,,2011-01-31 22:58:52.976978,50736.72
4883,1216,1600,,CodingBudgetDistrict,41,86675.23,0,,2011-01-31 22:58:52.985654,86675.23
4884,1216,1582,,CodingBudgetDistrict,4,8456.12,0,,2011-01-31 22:58:52.994242,8456.12
4919,1217,1574,,CodingBudgetDistrict,11,128971.59,0,,2011-01-31 22:58:53.005117,128971.59
4920,1217,1597,,CodingBudgetDistrict,7,82072.83,0,,2011-01-31 22:58:53.014078,82072.83
4921,1217,1587,,CodingBudgetDistrict,11,128971.59,0,,2011-01-31 22:58:53.022845,128971.59
4922,1217,1599,,CodingBudgetDistrict,5,58623.45,0,,2011-01-31 22:58:53.031412,58623.45
4923,1217,1578,,CodingBudgetDistrict,5,58623.45,0,,2011-01-31 22:58:53.079292,58623.45
4924,1217,1590,,CodingBudgetDistrict,7,82072.83,0,,2011-01-31 22:58:53.089315,82072.83
4925,1217,1579,,CodingBudgetDistrict,4,46898.76,0,,2011-01-31 22:58:53.098473,46898.76
4926,1217,1591,,CodingBudgetDistrict,7,82072.83,0,,2011-01-31 22:58:53.109135,82072.83
4927,1217,1592,,CodingBudgetDistrict,11,128971.59,0,,2011-01-31 22:58:53.118273,128971.59
4928,1217,1602,,CodingBudgetDistrict,10,117246.9,0,,2011-01-31 22:58:53.128029,117246.9
4929,1217,1582,,CodingBudgetDistrict,10,117246.9,0,,2011-01-31 22:58:53.149268,117246.9
4930,1217,1593,,CodingBudgetDistrict,3,35174.07,0,,2011-01-31 22:58:53.157926,35174.07
4931,1217,1603,,CodingBudgetDistrict,5,58623.45,0,,2011-01-31 22:58:53.166868,58623.45
4932,1217,1583,,CodingBudgetDistrict,4,46898.76,0,,2011-01-31 22:58:53.183001,46898.76
4961,1153,1574,,CodingBudgetDistrict,27,71112.6,0,,2011-01-31 22:58:53.191857,71112.6
4962,1153,1596,,CodingBudgetDistrict,4,10535.2,0,,2011-01-31 22:58:53.200307,10535.2
4963,1153,1585,,CodingBudgetDistrict,4,10535.2,0,,2011-01-31 22:58:53.208923,10535.2
4964,1153,1598,,CodingBudgetDistrict,26,68478.8,0,,2011-01-31 22:58:53.21743,68478.8
4965,1153,1577,,CodingBudgetDistrict,4,10535.2,0,,2011-01-31 22:58:53.240882,10535.2
4966,1153,1578,,CodingBudgetDistrict,26,68478.8,0,,2011-01-31 22:58:53.250387,68478.8
4967,1153,1593,,CodingBudgetDistrict,5,13169,0,,2011-01-31 22:58:53.259263,13169
4968,1153,1603,,CodingBudgetDistrict,4,10535.2,0,,2011-01-31 22:58:53.268809,10535.2
4969,1154,1597,,CodingBudgetDistrict,19,41872.77,0,,2011-01-31 22:58:53.277581,41872.77
4970,1154,1576,,CodingBudgetDistrict,18,39668.94,0,,2011-01-31 22:58:53.286559,39668.94
4971,1154,1598,,CodingBudgetDistrict,3,6611.49,0,,2011-01-31 22:58:53.296171,6611.49
4972,1154,1590,,CodingBudgetDistrict,18,39668.94,0,,2011-01-31 22:58:53.336036,39668.94
4973,1154,1579,,CodingBudgetDistrict,20,44076.6,0,,2011-01-31 22:58:53.411637,44076.6
4974,1154,1591,,CodingBudgetDistrict,20,44076.6,0,,2011-01-31 22:58:53.420423,44076.6
4975,1154,1602,,CodingBudgetDistrict,2,4407.66,0,,2011-01-31 22:58:53.799971,4407.66
4976,1151,1587,,CodingBudgetDistrict,48,54975.36,0,,2011-01-31 22:58:53.810355,54975.36
4977,1151,1599,,CodingBudgetDistrict,48,54975.36,0,,2011-01-31 22:58:53.819483,54975.36
4978,1151,1600,,CodingBudgetDistrict,4,4581.28,0,,2011-01-31 22:58:53.828448,4581.28
4979,1149,1592,,CodingBudgetDistrict,47,63964.65,0,,2011-01-31 22:58:53.837781,63964.65
4980,1149,1582,,CodingBudgetDistrict,46,62603.7,0,,2011-01-31 22:58:53.847429,62603.7
4981,1149,1583,,CodingBudgetDistrict,7,9526.65,0,,2011-01-31 22:58:53.856467,9526.65
4982,1148,1596,,CodingBudgetDistrict,13,8332.48,0,,2011-01-31 22:58:53.88937,8332.48
4983,1148,1577,,CodingBudgetDistrict,87,55763.52,0,,2011-01-31 22:58:53.898452,55763.52
4984,1147,1585,,CodingBudgetDistrict,79,41146.36,0,,2011-01-31 22:58:53.915685,41146.36
4985,1147,1577,,CodingBudgetDistrict,21,10937.64,0,,2011-01-31 22:58:53.925185,10937.64
4986,1146,1585,,CodingBudgetDistrict,12,6047.76,0,,2011-01-31 22:58:53.935207,6047.76
4987,1146,1596,,CodingBudgetDistrict,88,44350.24,0,,2011-01-31 22:58:53.944721,44350.24
5104,1890,1182,,CodingBudget,100,15000,0,,2011-01-31 22:58:53.963031,15000
5319,1334,1574,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.05063,19659.138
5320,1334,1585,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.0813,19659.138
5321,1334,1596,,CodingBudgetDistrict,6,23590.9656,0,,2011-01-31 22:58:54.094054,23590.9656
5322,1334,1597,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.10504,19659.138
5323,1334,1576,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.115099,19659.138
5324,1334,1587,,CodingBudgetDistrict,4,15727.3104,0,,2011-01-31 22:58:54.135435,15727.3104
5325,1334,1598,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.144623,19659.138
5326,1334,1577,,CodingBudgetDistrict,6,23590.9656,0,,2011-01-31 22:58:54.171333,23590.9656
5327,1334,1599,,CodingBudgetDistrict,4,15727.3104,0,,2011-01-31 22:58:54.181375,15727.3104
5328,1334,1578,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.212865,19659.138
5329,1334,1590,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.22236,19659.138
5330,1334,1600,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.24227,19659.138
5331,1334,1579,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.251302,19659.138
5332,1334,1591,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.260341,19659.138
5333,1334,1592,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.285391,19659.138
5334,1334,1602,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.29617,19659.138
5335,1334,1582,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.31416,19659.138
5336,1334,1593,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.323037,19659.138
5337,1334,1603,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.331684,19659.138
5338,1334,1583,,CodingBudgetDistrict,5,19659.138,0,,2011-01-31 22:58:54.340281,19659.138
5436,1911,1708,,CodingBudgetCostCategorization,100,19000,0,,2011-01-31 22:58:54.349186,19000
5439,1914,1702,,CodingBudgetCostCategorization,100,25000,0,,2011-01-31 22:58:54.358175,25000
5585,1922,1700,,CodingBudgetCostCategorization,100,28291,0,,2011-01-31 22:58:54.462973,28291
5600,1924,1692,,CodingBudgetCostCategorization,100,0,0,,2011-02-03 18:00:03,0
5607,1925,1708,,CodingBudgetCostCategorization,20,52387,0,,2011-01-31 22:58:54.509225,52387
5608,1925,1700,,CodingBudgetCostCategorization,80,209548,0,,2011-01-31 22:58:54.518219,209548
5110,1279,1166,,CodingSpend,100,60000,0,,2011-07-13 02:03:49.982352,83466.0
5787,1931,1693,,CodingBudgetCostCategorization,100,192105,0,,2011-01-31 22:58:56.070971,192105
5796,1930,1691,,CodingBudgetCostCategorization,100,622181,0,,2011-01-31 22:58:56.081818,622181
5798,1932,1691,,CodingBudgetCostCategorization,73,229567.48,0,,2011-01-31 22:58:56.103519,229567.48
5799,1932,1693,,CodingBudgetCostCategorization,27,84908.52,0,,2011-01-31 22:58:56.116154,84908.52
5978,1915,1714,,CodingBudgetCostCategorization,100,500000,0,,2011-01-31 22:58:56.294544,500000
5979,1915,1584,,CodingBudgetDistrict,50,250000,0,,2011-01-31 22:58:56.306883,250000
5980,1915,1586,,CodingBudgetDistrict,50,250000,0,,2011-01-31 22:58:56.317344,250000
5984,1909,1708,,CodingBudgetCostCategorization,100,46000,0,,2011-01-31 22:58:56.335687,46000
5989,1908,1708,,CodingBudgetCostCategorization,100,85000,0,,2011-01-31 22:58:56.358648,85000
5998,1919,1708,,CodingBudgetCostCategorization,100,38577,0,,2011-01-31 22:58:56.377083,38577
5999,1921,1700,,CodingBudgetCostCategorization,100,26783,0,,2011-01-31 22:58:56.684738,26783
6003,1923,1700,,CodingBudgetCostCategorization,100,15367,0,,2011-01-31 22:58:56.73811,15367
6007,1913,1702,,CodingBudgetCostCategorization,100,25000,0,,2011-01-31 22:58:56.74985,25000
6010,1912,1702,,CodingBudgetCostCategorization,100,50000,0,,2011-01-31 22:58:56.760686,50000
6011,1926,1683,,CodingBudget,43,75393.62,0,,2011-01-31 22:58:56.77265,75393.62
6012,1926,1684,,CodingBudget,9,15780.06,0,,2011-01-31 22:58:56.783289,15780.06
6013,1926,1688,,CodingBudget,48,84160.32,0,,2011-01-31 22:58:56.793296,84160.32
83792,7651,1378,,CodingBudget,,1246300000.0,1246300000.0,2011-05-18 15:41:46.634153,2011-07-01 10:12:01.961148,2148793.06477
83789,7651,1379,,CodingBudget,,424000000.0,424000000.0,2011-05-18 15:41:46.369976,2011-07-01 10:12:01.972185,731034.4696
83791,7651,1399,,CodingBudget,,822300000.0,822300000.0,2011-05-18 15:41:46.482605,2011-07-01 10:12:02.032369,1417758.59517
83790,7651,1406,,CodingBudget,,822300000.0,822300000.0,2011-05-18 15:41:46.466646,2011-07-01 10:12:02.042996,1417758.59517
6514,908,1694,,CodingBudgetCostCategorization,50,439997,0,,2011-01-31 22:58:58.578326,439997
6515,908,1696,,CodingBudgetCostCategorization,10,87999.4,0,,2011-01-31 22:58:58.587475,87999.4
6516,908,1697,,CodingBudgetCostCategorization,40,351997.6,0,,2011-01-31 22:58:58.596386,351997.6
6517,1497,1588,,CodingBudgetDistrict,100,0,0,,2011-02-03 17:58:36,0
6521,1499,1707,,CodingBudgetCostCategorization,100,0,0,,2011-02-03 17:58:44,0
6534,1499,1588,,CodingBudgetDistrict,100,0,0,,2011-02-03 17:58:45,0
6535,1504,1588,,CodingBudgetDistrict,100,0,0,,2011-02-03 17:58:53,0
6536,1505,1588,,CodingBudgetDistrict,100,0,0,,2011-02-03 17:59:02,0
6537,1505,1707,,CodingBudgetCostCategorization,100,0,0,,2011-02-03 17:59:02,0
6541,1504,1707,,CodingBudgetCostCategorization,100,0,0,,2011-02-03 17:58:53,0
6759,907,1268,,CodingBudget,,1356827,1356827,,2011-01-31 22:59:00.46881,1356827
6765,909,1268,,CodingSpend,,427339,427339,,2011-01-31 22:59:00.498373,427339
6598,1286,1364,,CodingSpend,100,259215,0,,2011-07-13 02:03:59.953727,360593.9865
6787,972,1468,,CodingBudget,,49255,49255,,2011-01-31 22:59:00.551527,49255
6788,972,1467,,CodingBudget,,49255,49255,,2011-01-31 22:59:00.660188,49255
6789,972,1420,,CodingBudget,,49255,49255,,2011-01-31 22:59:00.67547,49255
6790,972,1412,,CodingBudget,,49255,49255,,2011-01-31 22:59:00.705356,49255
6791,972,1268,,CodingBudget,,49255,49255,,2011-01-31 22:59:00.71991,49255
6797,973,1468,,CodingBudget,,1157,1157,,2011-01-31 22:59:00.831302,1157
6798,973,1467,,CodingBudget,,1157,1157,,2011-01-31 22:59:00.856334,1157
6799,973,1420,,CodingBudget,,1157,1157,,2011-01-31 22:59:00.871944,1157
6800,973,1412,,CodingBudget,,1157,1157,,2011-01-31 22:59:00.883984,1157
6801,973,1268,,CodingBudget,,1157,1157,,2011-01-31 22:59:00.901755,1157
6807,974,1468,,CodingBudget,,23780,23780,,2011-01-31 22:59:01.086933,23780
6808,974,1467,,CodingBudget,,23780,23780,,2011-01-31 22:59:01.15139,23780
6809,974,1420,,CodingBudget,,23780,23780,,2011-01-31 22:59:01.174125,23780
6810,974,1412,,CodingBudget,,23780,23780,,2011-01-31 22:59:01.186726,23780
6811,974,1268,,CodingBudget,,23780,23780,,2011-01-31 22:59:01.2163,23780
6826,975,1707,,CodingBudgetCostCategorization,,11460,11460,,2011-01-31 22:59:01.241458,11460
6865,1109,1166,,CodingBudget,,100707.3872,100707.3872,,2011-01-31 22:59:01.913133,100707.3872
6866,1109,1412,,CodingBudget,,31802.3328,31802.3328,,2011-01-31 22:59:01.94089,31802.3328
6867,1109,1268,,CodingBudget,,31802.3328,31802.3328,,2011-01-31 22:59:01.952448,31802.3328
6931,1340,1684,,CodingBudget,,3506.7648,3506.7648,,2011-01-31 22:59:02.127451,3506.7648
6932,1340,1682,,CodingBudget,,191369.1648,191369.1648,,2011-01-31 22:59:02.140363,191369.1648
6933,1340,1698,,CodingBudgetCostCategorization,,158639.36,158639.36,,2011-01-31 22:59:02.211055,158639.36
6943,1411,1316,,CodingBudget,,33706,33706,,2011-01-31 22:59:02.294643,33706
6944,1431,1166,,CodingBudget,,73522,73522,,2011-01-31 22:59:02.320011,73522
6959,1434,1278,,CodingBudget,,14589.9,14589.9,,2011-01-31 22:59:02.332019,14589.9
6960,1434,1269,,CodingBudget,,16211,16211,,2011-01-31 22:59:02.357598,16211
6961,1434,1268,,CodingBudget,,16211,16211,,2011-01-31 22:59:02.400898,16211
6976,1437,1269,,CodingBudget,,3750,3750,,2011-01-31 22:59:02.415257,3750
6977,1437,1268,,CodingBudget,,3750,3750,,2011-01-31 22:59:02.443345,3750
6978,1437,1710,,CodingBudgetCostCategorization,,3750,3750,,2011-01-31 22:59:02.455075,3750
7004,1441,1166,,CodingBudget,,6669.35,6669.35,,2011-01-31 22:59:02.499627,6669.35
7005,1441,1278,,CodingBudget,,69361.24,69361.24,,2011-01-31 22:59:02.513293,69361.24
7006,1441,1269,,CodingBudget,,88035.42,88035.42,,2011-01-31 22:59:02.524684,88035.42
7007,1441,1420,,CodingBudget,,30679.01,30679.01,,2011-01-31 22:59:02.535676,30679.01
7008,1441,1412,,CodingBudget,,34680.62,34680.62,,2011-01-31 22:59:02.546735,34680.62
7009,1441,1268,,CodingBudget,,126717.65,126717.65,,2011-01-31 22:59:02.558043,126717.65
7011,1443,1166,,CodingBudget,,3600,3600,,2011-01-31 22:59:02.598701,3600
7012,1443,1278,,CodingBudget,,31800,31800,,2011-01-31 22:59:02.609871,31800
7013,1443,1269,,CodingBudget,,39000,39000,,2011-01-31 22:59:02.621354,39000
7014,1443,1420,,CodingBudget,,13800,13800,,2011-01-31 22:59:02.663791,13800
7015,1443,1412,,CodingBudget,,15600,15600,,2011-01-31 22:59:02.783436,15600
7016,1443,1268,,CodingBudget,,56400,56400,,2011-01-31 22:59:02.795409,56400
7050,1452,1166,,CodingBudget,,35000,35000,,2011-01-31 22:59:02.863423,35000
7064,1459,1707,,CodingSpendCostCategorization,,9700,9700,,2011-01-31 22:59:03.190351,9700
7065,1477,1166,,CodingBudget,,28693.2,28693.2,,2011-01-31 22:59:03.208017,28693.2
7066,1477,1412,,CodingBudget,,66950.8,66950.8,,2011-01-31 22:59:03.220476,66950.8
7067,1477,1268,,CodingBudget,,66950.8,66950.8,,2011-01-31 22:59:03.328519,66950.8
7068,1509,1270,,CodingBudget,,2476,2476,,2011-01-31 22:59:03.371617,2476
7069,1509,1269,,CodingBudget,,6190,6190,,2011-01-31 22:59:03.399266,6190
7070,1509,1477,,CodingBudget,,6190,6190,,2011-01-31 22:59:03.422158,6190
7071,1509,1412,,CodingBudget,,6190,6190,,2011-01-31 22:59:03.435213,6190
7072,1509,1268,,CodingBudget,,12380,12380,,2011-01-31 22:59:03.447856,12380
7073,1509,1707,,CodingBudgetCostCategorization,,12380,12380,,2011-01-31 22:59:03.461013,12380
7083,1511,1195,,CodingBudget,,12000,12000,,2011-01-31 22:59:03.630232,12000
7084,1511,1167,,CodingBudget,,12000,12000,,2011-01-31 22:59:03.642546,12000
7085,1511,1166,,CodingBudget,,12000,12000,,2011-01-31 22:59:03.655231,12000
7091,1519,1707,,CodingBudgetCostCategorization,,8334,8334,,2011-01-31 22:59:03.669175,8334
7092,1519,1175,,CodingSpend,,4382,4382,,2011-01-31 22:59:03.693438,4382
7093,1519,1167,,CodingSpend,,4382,4382,,2011-01-31 22:59:03.707273,4382
7094,1519,1166,,CodingSpend,,4382,4382,,2011-01-31 22:59:03.719802,4382
